Year,Date ,Block,TRT,Height,Leaf,TSSM,TSSME,PredM,PredE,StethL,StethE,Aphid,Anystid
2022,07/06/22,I,3,Upper,14,0,0,0,0,0,0,0,0
2022,07/06/22,I,3,Upper,15,0,0,0,0,0,0,1,0
2022,07/06/22,I,3,Upper,16,0,0,0,0,0,0,0,0
2022,07/06/22,I,3,Upper,17,0,0,0,0,0,0,0,0
2022,07/06/22,I,3,Upper,18,0,0,0,0,0,0,6,0
2022,07/06/22,I,3,Upper,19,0,0,0,0,0,0,0,0
2022,07/06/22,I,3,Upper,20,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Lower,1,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Lower,2,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Lower,3,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Lower,4,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Lower,5,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Lower,6,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Lower,7,0,0,0,0,0,0,3,0
2022,07/06/22,II,3,Lower,8,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Lower,9,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Lower,10,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,11,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,12,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,13,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,14,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,15,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,16,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,17,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,18,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,19,0,0,0,0,0,0,0,0
2022,07/06/22,II,3,Upper,20,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Lower,1,0,0,0,0,0,0,1,0
2022,07/06/22,III,3,Lower,2,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Lower,3,0,0,0,0,0,0,1,0
2022,07/06/22,III,3,Lower,4,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Lower,5,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Lower,6,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Lower,7,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Lower,8,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Lower,9,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Lower,10,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Upper,11,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Upper,12,0,0,0,0,0,0,1,0
2022,07/06/22,III,3,Upper,13,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Upper,14,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Upper,15,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Upper,16,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Upper,17,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Upper,18,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Upper,19,0,0,0,0,0,0,0,0
2022,07/06/22,III,3,Upper,20,0,0,0,0,0,0,1,0
2022,07/06/22,IV,3,Lower,1,0,0,0,0,0,0,1,0
2022,07/06/22,IV,3,Lower,2,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Lower,3,1,17,0,0,0,0,0,0
2022,07/06/22,IV,3,Lower,4,0,0,0,0,0,0,1,0
2022,07/06/22,IV,3,Lower,5,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Lower,6,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Lower,7,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Lower,8,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Lower,9,0,0,0,0,0,0,1,0
2022,07/06/22,IV,3,Lower,10,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Upper,11,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Upper,12,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Upper,13,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Upper,14,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Upper,15,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Upper,16,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Upper,17,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Upper,18,0,0,0,0,0,0,0,0
2022,07/06/22,IV,3,Upper,19,0,0,0,0,0,0,2,0
2022,07/06/22,IV,3,Upper,20,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,1,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,2,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,3,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,4,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,5,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,6,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,7,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,8,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,9,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Lower,10,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,11,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,12,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,13,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,14,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,15,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,16,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,17,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,18,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,19,0,0,0,0,0,0,0,0
2022,07/06/22,V,3,Upper,20,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Lower,1,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Lower,2,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Lower,3,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Lower,4,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Lower,5,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Lower,6,0,0,0,0,0,0,2,0
2022,07/06/22,VI,3,Lower,7,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Lower,8,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Lower,9,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Lower,10,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Upper,11,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Upper,12,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Upper,13,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Upper,14,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Upper,15,0,0,0,0,0,0,1,0
2022,07/06/22,VI,3,Upper,16,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Upper,17,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Upper,18,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Upper,19,0,0,0,0,0,0,0,0
2022,07/06/22,VI,3,Upper,20,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Lower,1,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Lower,2,0,0,0,0,0,0,1,0
2022,07/06/22,VII,3,Lower,3,0,0,0,0,0,0,1,0
2022,07/06/22,VII,3,Lower,4,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Lower,5,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Lower,6,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Lower,7,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Lower,8,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Lower,9,0,0,0,0,0,1,0,0
2022,07/06/22,VII,3,Lower,10,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Upper,11,0,0,0,0,0,0,2,0
2022,07/06/22,VII,3,Upper,12,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Upper,13,0,0,0,0,0,0,5,0
2022,07/06/22,VII,3,Upper,14,0,0,0,0,0,0,2,0
2022,07/06/22,VII,3,Upper,15,0,0,0,0,0,0,1,0
2022,07/06/22,VII,3,Upper,16,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Upper,17,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Upper,18,0,0,0,0,0,0,7,0
2022,07/06/22,VII,3,Upper,19,0,0,0,0,0,0,0,0
2022,07/06/22,VII,3,Upper,20,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,1,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,2,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,3,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,4,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,5,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,6,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,7,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,8,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,9,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Lower,10,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,11,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,12,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,13,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,14,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,15,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,16,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,17,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,18,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,19,0,0,0,0,0,0,0,0
2022,07/06/22,VIII,3,Upper,20,0,0,0,0,0,0,0,0
2022,07/20/22,I,1,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,I,1,Lower,2,0,0,0,0,0,0,6,0
2022,07/20/22,I,1,Lower,3,0,0,0,0,0,0,1,0
2022,07/20/22,I,1,Lower,4,0,0,0,0,0,0,6,0
2022,07/20/22,I,1,Lower,5,0,0,0,0,0,0,1,0
2022,07/20/22,I,1,Lower,6,0,0,0,0,0,0,3,0
2022,07/20/22,I,1,Lower,7,0,0,0,0,0,0,0,0
2022,07/20/22,I,1,Lower,8,0,0,0,0,0,0,0,0
2022,07/20/22,I,1,Lower,9,0,0,0,0,0,0,0,0
2022,07/20/22,I,1,Lower,10,0,0,0,0,0,0,1,0
2022,07/20/22,I,1,Upper,11,0,0,0,0,0,0,0,0
2022,07/20/22,I,1,Upper,12,0,0,0,0,0,0,0,0
2022,07/20/22,I,1,Upper,13,0,0,0,0,0,0,0,0
2022,07/20/22,I,1,Upper,14,0,0,0,0,0,0,1,0
2022,07/20/22,I,1,Upper,15,0,0,0,0,0,0,0,0
2022,07/20/22,I,1,Upper,16,0,0,0,0,0,0,1,0
2022,07/20/22,I,1,Upper,17,0,0,0,0,0,0,2,0
2022,07/20/22,I,1,Upper,18,0,0,0,0,0,0,1,0
2022,07/20/22,I,1,Upper,19,0,0,0,0,0,0,1,0
2022,07/20/22,I,1,Upper,20,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Lower,5,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Lower,6,0,0,0,0,0,0,1,0
2022,07/20/22,II,1,Lower,7,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Lower,8,0,0,0,0,0,0,1,0
2022,07/20/22,II,1,Lower,9,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Upper,11,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Upper,12,0,0,0,0,0,0,1,0
2022,07/20/22,II,1,Upper,13,0,0,0,0,0,0,3,0
2022,07/20/22,II,1,Upper,14,0,0,0,0,0,0,2,0
2022,07/20/22,II,1,Upper,15,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Upper,16,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Upper,17,0,0,0,0,0,0,1,0
2022,07/20/22,II,1,Upper,18,0,0,0,0,0,0,0,0
2022,07/20/22,II,1,Upper,19,0,0,0,0,0,0,3,0
2022,07/20/22,II,1,Upper,20,0,0,0,0,0,0,2,0
2022,07/20/22,III,1,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Lower,5,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Lower,6,0,0,0,0,0,0,1,0
2022,07/20/22,III,1,Lower,7,0,0,0,0,0,0,2,0
2022,07/20/22,III,1,Lower,8,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Lower,9,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Upper,11,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Upper,12,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Upper,13,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Upper,14,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Upper,15,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Upper,16,0,0,0,0,0,0,1,0
2022,07/20/22,III,1,Upper,17,0,0,0,0,0,0,2,0
2022,07/20/22,III,1,Upper,18,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Upper,19,0,0,0,0,0,0,0,0
2022,07/20/22,III,1,Upper,20,0,0,0,0,0,0,1,0
2022,07/20/22,IV,1,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Lower,5,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Lower,6,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Lower,7,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Lower,8,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Lower,9,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Upper,11,0,0,0,0,0,0,1,0
2022,07/20/22,IV,1,Upper,12,0,0,0,0,0,0,0,0
2022,07/20/22,IV,1,Upper,13,0,0,0,0,0,0,1,0
2022,07/20/22,IV,1,Upper,14,0,0,0,0,0,0,1,0
2022,07/20/22,IV,1,Upper,15,0,0,0,0,0,0,4,0
2022,07/20/22,IV,1,Upper,16,0,0,0,0,0,0,10,0
2022,07/20/22,IV,1,Upper,17,0,0,0,0,0,0,10,0
2022,07/20/22,IV,1,Upper,18,0,0,0,0,0,0,1,0
2022,07/20/22,IV,1,Upper,19,0,0,0,0,0,0,6,0
2022,07/20/22,IV,1,Upper,20,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Lower,2,0,0,0,0,0,0,2,0
2022,07/20/22,V,1,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Lower,5,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Lower,6,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Lower,7,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Lower,8,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Lower,9,0,0,0,0,0,0,1,0
2022,07/20/22,V,1,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Upper,11,0,0,0,0,0,0,2,0
2022,07/20/22,V,1,Upper,12,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Upper,13,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Upper,14,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Upper,15,0,0,0,0,0,0,3,0
2022,07/20/22,V,1,Upper,16,0,0,0,0,0,0,3,0
2022,07/20/22,V,1,Upper,17,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Upper,18,0,0,0,0,0,0,1,0
2022,07/20/22,V,1,Upper,19,0,0,0,0,0,0,0,0
2022,07/20/22,V,1,Upper,20,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Lower,2,0,0,0,0,0,0,1,0
2022,07/20/22,VI,1,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Lower,5,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Lower,6,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Lower,7,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Lower,8,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Lower,9,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Upper,11,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Upper,12,0,0,0,0,0,0,2,0
2022,07/20/22,VI,1,Upper,13,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Upper,14,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Upper,15,0,0,0,0,0,0,1,0
2022,07/20/22,VI,1,Upper,16,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Upper,17,0,0,0,0,0,0,3,0
2022,07/20/22,VI,1,Upper,18,0,0,0,0,0,0,0,0
2022,07/20/22,VI,1,Upper,19,0,0,0,0,0,0,2,0
2022,07/20/22,VI,1,Upper,20,0,0,0,0,0,0,1,0
2022,07/20/22,VII,1,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Lower,5,0,0,0,0,0,0,3,0
2022,07/20/22,VII,1,Lower,6,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Lower,7,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Lower,8,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Lower,9,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Upper,11,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Upper,12,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Upper,13,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Upper,14,0,0,0,0,0,0,1,0
2022,07/20/22,VII,1,Upper,15,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Upper,16,0,0,0,0,0,0,1,0
2022,07/20/22,VII,1,Upper,17,0,0,0,0,0,0,3,0
2022,07/20/22,VII,1,Upper,18,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Upper,19,0,0,0,0,0,0,0,0
2022,07/20/22,VII,1,Upper,20,0,0,0,0,0,0,2,0
2022,07/20/22,VIII,1,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Lower,3,0,0,0,0,0,2,0,0
2022,07/20/22,VIII,1,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Lower,5,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Lower,6,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Lower,7,0,0,0,0,0,0,3,0
2022,07/20/22,VIII,1,Lower,8,0,0,0,0,0,0,1,0
2022,07/20/22,VIII,1,Lower,9,0,0,0,0,0,0,1,0
2022,07/20/22,VIII,1,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Upper,11,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Upper,12,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Upper,13,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Upper,14,0,0,0,0,0,0,1,0
2022,07/20/22,VIII,1,Upper,15,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Upper,16,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Upper,17,0,0,0,0,0,0,3,0
2022,07/20/22,VIII,1,Upper,18,0,0,0,0,0,0,1,0
2022,07/20/22,VIII,1,Upper,19,0,0,0,0,0,0,0,0
2022,07/20/22,VIII,1,Upper,20,0,0,0,0,0,0,2,0
2022,07/20/22,I,2,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Lower,5,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Lower,6,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Lower,7,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Lower,8,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Lower,9,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Upper,11,0,0,0,0,0,0,5,0
2022,07/20/22,I,2,Upper,12,0,0,0,0,0,0,1,0
2022,07/20/22,I,2,Upper,13,0,0,0,0,0,0,3,0
2022,07/20/22,I,2,Upper,14,0,0,0,0,0,0,1,0
2022,07/20/22,I,2,Upper,15,0,0,0,0,0,0,3,0
2022,07/20/22,I,2,Upper,16,0,0,0,0,0,0,10,0
2022,07/20/22,I,2,Upper,17,0,0,0,0,0,0,2,0
2022,07/20/22,I,2,Upper,18,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Upper,19,0,0,0,0,0,0,0,0
2022,07/20/22,I,2,Upper,20,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Lower,5,0,0,0,0,0,0,4,0
2022,07/20/22,II,2,Lower,6,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Lower,7,1,25,0,0,0,0,0,0
2022,07/20/22,II,2,Lower,8,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Lower,9,0,0,0,0,0,0,1,0
2022,07/20/22,II,2,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Upper,11,0,0,0,0,0,0,1,0
2022,07/20/22,II,2,Upper,12,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Upper,13,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Upper,14,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Upper,15,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Upper,16,0,0,0,0,0,0,9,0
2022,07/20/22,II,2,Upper,17,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Upper,18,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Upper,19,0,0,0,0,0,0,0,0
2022,07/20/22,II,2,Upper,20,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Lower,5,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Lower,6,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Lower,7,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Lower,8,0,0,0,0,0,0,2,0
2022,07/20/22,III,2,Lower,9,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Upper,11,0,0,0,0,0,0,5,0
2022,07/20/22,III,2,Upper,12,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Upper,13,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Upper,14,0,0,0,0,0,0,1,0
2022,07/20/22,III,2,Upper,15,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Upper,16,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Upper,17,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Upper,18,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Upper,19,0,0,0,0,0,0,0,0
2022,07/20/22,III,2,Upper,20,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Lower,4,0,0,0,0,0,0,1,0
2022,07/20/22,IV,2,Lower,5,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Lower,6,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Lower,7,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Lower,8,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Lower,9,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Lower,10,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Upper,11,0,0,0,0,0,0,1,0
2022,07/20/22,IV,2,Upper,12,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Upper,13,0,0,0,0,0,0,3,0
2022,07/20/22,IV,2,Upper,14,0,0,0,0,0,0,5,0
2022,07/20/22,IV,2,Upper,15,0,0,0,0,0,0,1,0
2022,07/20/22,IV,2,Upper,16,0,0,0,0,0,0,1,0
2022,07/20/22,IV,2,Upper,17,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Upper,18,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Upper,19,0,0,0,0,0,0,0,0
2022,07/20/22,IV,2,Upper,20,0,0,0,0,0,0,0,0
2022,07/20/22,V,2,Lower,1,0,0,0,0,0,0,0,0
2022,07/20/22,V,2,Lower,2,0,0,0,0,0,0,0,0
2022,07/20/22,V,2,Lower,3,0,0,0,0,0,0,0,0
2022,07/20/22,V,2,Lower,4,0,0,0,0,0,0,0,0
2022,07/20/22,V,2,Lower,5,0,0,0,0,0,0,0,0
